0.96,-7.974893,-7.415721,-7.525825
0.964,-8.497108,-7.974893,-7.415721
0.968,-9.108172,-8.497108,-7.974893
0.972,-9.904222,-9.108172,-8.497108
0.976,-10.194016,-9.904222,-9.108172
0.98,-9.210011,-10.194016,-9.904222
0.984,-7.042084,-9.210011,-10.194016
0.988,-4.707142,-7.042084,-9.210011
0.992,-3.186014,-4.707142,-7.042084
0.996,-2.720026,-3.186014,-4.707142
1,-2.498134,-2.720026,-3.186014
1.004,-1.424875,-2.498134,-2.720026
1.008,0.454725,-1.424875,-2.498134
1.012,2.049978,0.454725,-1.424875
1.016,1.953679,2.049978,0.454725
1.02,-0.564573,1.953679,2.049978
1.024,-4.509776,-0.564573,1.953679
1.028,-7.172301,-4.509776,-0.564573
1.032,-5.87815,-7.172301,-4.509776
1.036,-0.94267,-5.87815,-7.172301
1.04,4.214026,-0.94267,-5.87815
1.044,6.681322,4.214026,-0.94267
1.048,6.604382,6.681322,4.214026
1.052,5.775618,6.604382,6.681322
1.056,5.213799,5.775618,6.604382
1.06,5.460435,5.213799,5.775618
1.064,7.256964,5.460435,5.213799
1.068,10.378859,7.256964,5.460435
1.072,13.581966,10.378859,7.256964
1.076,15.871306,13.581966,10.378859
1.08,17.174818,15.871306,13.581966
1.084,17.708931,17.174818,15.871306
1.088,17.330725,17.708931,17.174818
1.092,16.285801,17.330725,17.708931
1.096,15.249102,16.285801,17.330725
1.1,14.299831,15.249102,16.285801
1.104,12.961533,14.299831,15.249102
1.108,11.166221,12.961533,14.299831
1.112,9.739655,11.166221,12.961533
1.116,9.454494,9.739655,11.166221
1.12,10.501521,9.454494,9.739655
1.124,12.636733,10.501521,9.454494
1.128,14.89633,12.636733,10.501521
1.132,16.012075,14.89633,12.636733
1.136,15.423062,16.012075,14.89633
1.14,13.986055,15.423062,16.012075
1.144,13.296707,13.986055,15.423062
1.148,14.194707,13.296707,13.986055
1.152,16.709717,14.194707,13.296707
1.156,20.171663,16.709717,14.194707
1.16,23.197269,20.171663,16.709717
1.164,24.737061,23.197269,20.171663
1.168,24.855074,24.737061,23.197269
1.172,24.184448,24.855074,24.737061
1.176,22.856421,24.184448,24.855074
1.18,20.872911,22.856421,24.184448
1.184,18.592163,20.872911,22.856421
1.188,15.771976,18.592163,20.872911
1.192,11.856249,15.771976,18.592163
1.196,7.129614,11.856249,15.771976
1.2,2.72482,7.129614,11.856249
1.204,-0.355391,2.72482,7.129614
1.208,-1.819622,-0.355391,2.72482
1.212,-1.769589,-1.819622,-0.355391
1.216,-0.802207,-1.769589,-1.819622
1.22,0.439569,-0.802207,-1.769589
1.224,1.910504,0.439569,-0.802207
1.228,3.731157,1.910504,0.439569
1.232,5.779831,3.731157,1.910504
1.236,7.635166,5.779831,3.731157
1.24,8.791984,7.635166,5.779831
1.244,9.035979,8.791984,7.635166
1.248,8.373543,9.035979,8.791984
1.252,7.278811,8.373543,9.035979
1.256,6.654566,7.278811,8.373543
1.26,7.19646,6.654566,7.278811
1.264,8.585433,7.19646,6.654566
1.268,9.480721,8.585433,7.19646
1.272,9.039919,9.480721,8.585433
1.276,7.777826,9.039919,9.480721
1.28,6.820573,7.777826,9.039919
1.284,6.72014,6.820573,7.777826
1.288,6.990551,6.72014,6.820573
1.292,7.214103,6.990551,6.72014
1.296,7.285999,7.214103,6.990551
1.3,6.886187,7.285999,7.214103
1.304,5.777089,6.886187,7.285999
1.308,4.253714,5.777089,6.886187
1.312,3.023105,4.253714,5.777089
1.316,2.294966,3.023105,4.253714
1.32,1.849625,2.294966,3.023105
1.324,1.839218,1.849625,2.294966
1.328,2.714004,1.839218,1.849625
1.332,4.938374,2.714004,1.839218
1.336,8.338998,4.938374,2.714004
1.34,11.897548,8.338998,4.938374
1.344,14.261248,11.897548,8.338998
1.348,14.447793,14.261248,11.897548
1.352,12.497944,14.447793,14.261248
1.356,9.31671,12.497944,14.447793
1.36,6.38273,9.31671,12.497944
1.364,4.964859,6.38273,9.31671
1.368,4.838404,4.964859,6.38273
1.372,4.588136,4.838404,4.964859
1.376,2.853348,4.588136,4.838404
1.38,-0.463139,2.853348,4.588136
1.384,-4.078995,-0.463139,2.853348
1.388,-6.603079,-4.078995,-0.463139
1.392,-7.417315,-6.603079,-4.078995
1.396,-6.567163,-7.417315,-6.603079
1.4,-4.496191,-6.567163,-7.417315
1.404,-2.058043,-4.496191,-6.567163
1.408,0.040374,-2.058043,-4.496191
1.412,2.189896,0.040374,-2.058043
1.416,4.563794,2.189896,0.040374
1.42,6.102745,4.563794,2.189896
1.424,6.272052,6.102745,4.563794
1.428,6.10818,6.272052,6.102745
1.432,6.686363,6.10818,6.272052
1.436,7.552638,6.686363,6.10818
1.44,7.888655,7.552638,6.686363
1.444,7.879735,7.888655,7.552638
1.448,7.916443,7.879735,7.888655
1.452,8.097499,7.916443,7.879735
1.456,8.263015,8.097499,7.916443
1.46,8.192739,8.263015,8.097499
1.464,7.750869,8.192739,8.263015
1.468,6.467362,7.750869,8.192739
1.472,3.867558,6.467362,7.750869
1.476,0.406014,3.867558,6.467362
1.48,-2.184574,0.406014,3.867558
1.484,-2.350355,-2.184574,0.406014
1.488,-0.205031,-2.350355,-2.184574
1.492,3.455835,-0.205031,-2.350355
1.496,8.023649,3.455835,-0.205031
1.5,12.693447,8.023649,3.455835
1.504,16.555046,12.693447,8.023649
1.508,18.986519,16.555046,12.693447
1.512,19.76898,18.986519,16.555046
1.516,18.586761,19.76898,18.986519
1.52,15.576179,18.586761,19.76898
1.524,12.144947,15.576179,18.586761
1.528,9.877423,12.144947,15.576179
1.532,8.835308,9.877423,12.144947
1.536,7.360625,8.835308,9.877423
1.54,4.202134,7.360625,8.835308
1.544,0.029476,4.202134,7.360625
1.548,-3.718567,0.029476,4.202134
1.552,-5.968552,-3.718567,0.029476
1.556,-6.026387,-5.968552,-3.718567
1.56,-3.584673,-6.026387,-5.968552
1.564,0.363672,-3.584673,-6.026387
1.568,3.485034,0.363672,-3.584673
1.572,4.333485,3.485034,0.363672
1.576,3.498666,4.333485,3.485034
1.58,2.218579,3.498666,4.333485
1.584,0.818197,2.218579,3.498666
1.588,-0.985622,0.818197,2.218579
1.592,-2.922168,-0.985622,0.818197
1.596,-4.551252,-2.922168,-0.985622
1.6,-6.157328,-4.551252,-2.922168
1.604,-8.472835,-6.157328,-4.551252
1.608,-11.818104,-8.472835,-6.157328
1.612,-15.482231,-11.818104,-8.472835
1.616,-18.396671,-15.482231,-11.818104
1.62,-20.116255,-18.396671,-15.482231
1.624,-20.952658,-20.116255,-18.396671
1.628,-21.466549,-20.952658,-20.116255
1.632,-21.794083,-21.466549,-20.952658
1.636,-21.620064,-21.794083,-21.466549
1.64,-20.366541,-21.620064,-21.794083
1.644,-17.908682,-20.366541,-21.620064
1.648,-15.530546,-17.908682,-20.366541
1.652,-14.853025,-15.530546,-17.908682
1.656,-16.195215,-14.853025,-15.530546
1.66,-18.616331,-16.195215,-14.853025
1.664,-20.969791,-18.616331,-16.195215
1.668,-22.164383,-20.969791,-18.616331
1.672,-21.270491,-22.164383,-20.969791
1.676,-18.875439,-21.270491,-22.164383
1.68,-17.061703,-18.875439,-21.270491
1.684,-17.262875,-17.061703,-18.875439
1.688,-19.113401,-17.262875,-17.061703
1.692,-21.108877,-19.113401,-17.262875
1.696,-22.059032,-21.108877,-19.113401
1.7,-21.804281,-22.059032,-21.108877
1.704,-20.950069,-21.804281,-22.059032
1.708,-20.247942,-20.950069,-21.804281
1.712,-19.960932,-20.247942,-20.950069
1.716,-19.914532,-19.960932,-20.247942
1.72,-19.465454,-19.914532,-19.960932
1.724,-17.646038,-19.465454,-19.914532
1.728,-14.220675,-17.646038,-19.465454
1.732,-10.142077,-14.220675,-17.646038
1.736,-7.061472,-10.142077,-14.220675
1.74,-5.904497,-7.061472,-10.142077
1.744,-6.103695,-5.904497,-7.061472
1.748,-6.665975,-6.103695,-5.904497
1.752,-7.080149,-6.665975,-6.103695
1.756,-7.442879,-7.080149,-6.665975
1.76,-8.143511,-7.442879,-7.080149
1.764,-9.516936,-8.143511,-7.442879
1.768,-11.759801,-9.516936,-8.143511
1.772,-14.849386,-11.759801,-9.516936
1.776,-18.561314,-14.849386,-11.759801
1.78,-21.928316,-18.561314,-14.849386
1.784,-23.314264,-21.928316,-18.561314
1.788,-21.901821,-23.314264,-21.928316
1.792,-18.421711,-21.901821,-23.314264
1.796,-14.519838,-18.421711,-21.901821
1.8,-11.563844,-14.519838,-18.421711
1.804,-9.96069,-11.563844,-14.519838
1.808,-9.326111,-9.96069,-11.563844
1.812,-8.388137,-9.326111,-9.96069
1.816,-5.635633,-8.388137,-9.326111
1.82,-0.863772,-5.635633,-8.388137
1.824,4.374005,-0.863772,-5.635633
1.828,8.073007,4.374005,-0.863772
1.832,9.349494,8.073007,4.374005
1.836,8.185729,9.349494,8.073007
1.84,5.106507,8.185729,9.349494
1.844,1.505759,5.106507,8.185729
1.848,-1.273997,1.505759,5.106507
1.852,-2.825019,-1.273997,1.505759
1.856,-3.605629,-2.825019,-1.273997
1.86,-4.350152,-3.605629,-2.825019
1.864,-5.551449,-4.350152,-3.605629
1.868,-7.179583,-5.551449,-4.350152
1.872,-8.51538,-7.179583,-5.551449
1.876,-9.051338,-8.51538,-7.179583
1.88,-8.46685,-9.051338,-8.51538
1.884,-5.880819,-8.46685,-9.051338
1.888,-0.921192,-5.880819,-8.46685
1.892,5.387185,-0.921192,-5.880819
1.896,11.693498,5.387185,-0.921192
1.9,17.393023,11.693498,5.387185
1.904,21.900846,17.393023,11.693498
1.908,24.171848,21.900846,17.393023
1.912,24.037388,24.171848,21.900846
1.916,22.18824,24.037388,24.171848
1.92,19.025661,22.18824,24.037388
1.924,14.422089,19.025661,22.18824
1.928,8.21394,14.422089,19.025661
1.932,1.011775,8.21394,14.422089
1.936,-6.123178,1.011775,8.21394
1.94,-12.494941,-6.123178,1.011775
1.944,-17.479809,-12.494941,-6.123178
1.948,-20.215208,-17.479809,-12.494941
1.952,-20.417746,-20.215208,-17.479809
1.956,-19.119343,-20.417746,-20.215208
1.96,-17.191086,-19.119343,-20.417746
1.964,-14.269118,-17.191086,-19.119343
1.968,-10.377639,-14.269118,-17.191086
1.972,-6.656837,-10.377639,-14.269118
1.976,-4.305184,-6.656837,-10.377639
1.98,-3.663629,-4.305184,-6.656837
1.984,-4.436598,-3.663629,-4.305184
1.988,-6.072415,-4.436598,-3.663629
1.992,-7.458761,-6.072415,-4.436598
1.996,-7.379621,-7.458761,-6.072415
2,-5.598839,-7.379621,-7.458761
2.004,-3.484899,-5.598839,-7.379621
2.008,-3.11668,-3.484899,-5.598839
2.012,-4.918788,-3.11668,-3.484899
2.016,-7.274052,-4.918788,-3.11668
2.02,-8.321969,-7.274052,-4.918788
2.024,-7.325422,-8.321969,-7.274052
2.028,-4.673107,-7.325422,-8.321969
2.032,-1.224733,-4.673107,-7.325422
2.036,1.777747,-1.224733,-4.673107
2.04,3.224876,1.777747,-1.224733
2.044,3.053704,3.224876,1.777747
2.048,2.290667,3.053704,3.224876
2.052,2.15827,2.290667,3.053704
2.056,2.942101,2.15827,2.290667
2.06,4.08335,2.942101,2.15827
2.064,5.082053,4.08335,2.942101
2.068,5.558215,5.082053,4.08335
2.072,5.209988,5.558215,5.082053
2.076,3.81967,5.209988,5.558215
2.08,1.666836,3.81967,5.209988
2.084,-0.334802,1.666836,3.81967
2.088,-1.488504,-0.334802,1.666836
2.092,-1.668087,-1.488504,-0.334802
2.096,-0.973996,-1.668087,-1.488504
2.1,0.61659,-0.973996,-1.668087
2.104,2.835479,0.61659,-0.973996
2.108,4.624066,2.835479,0.61659
2.112,4.887638,4.624066,2.835479
2.116,3.127213,4.887638,4.624066
2.12,-0.102671,3.127213,4.887638
2.124,-3.23258,-0.102671,3.127213
2.128,-4.84066,-3.23258,-0.102671
2.132,-4.704298,-4.84066,-3.23258
2.136,-3.904428,-4.704298,-4.84066
2.14,-3.687894,-3.904428,-4.704298
2.144,-4.459838,-3.687894,-3.904428
2.148,-5.808352,-4.459838,-3.687894
2.152,-6.806855,-5.808352,-4.459838
2.156,-6.545614,-6.806855,-5.808352
2.16,-4.784761,-6.545614,-6.806855
2.164,-2.467822,-4.784761,-6.545614
2.168,-1.247946,-2.467822,-4.784761
2.172,-1.84758,-1.247946,-2.467822
2.176,-3.649373,-1.84758,-1.247946
2.18,-5.473394,-3.649373,-1.84758
2.184,-6.152161,-5.473394,-3.649373
2.188,-5.274559,-6.152161,-5.473394
2.192,-3.459244,-5.274559,-6.152161
2.196,-1.888652,-3.459244,-5.274559
2.2,-1.307561,-1.888652,-3.459244
2.204,-1.650415,-1.307561,-1.888652
2.208,-2.453144,-1.650415,-1.307561
2.212,-2.841407,-2.453144,-1.650415
2.216,-2.231899,-2.841407,-2.453144
2.22,-1.063163,-2.231899,-2.841407
2.224,-0.145922,-1.063163,-2.231899
2.228,0.431188,-0.145922,-1.063163
2.232,1.319172,0.431188,-0.145922
2.236,2.332825,1.319172,0.431188
2.24,2.188151,2.332825,1.319172
2.244,0.283284,2.188151,2.332825
2.248,-2.438046,0.283284,2.188151
2.252,-4.54454,-2.438046,0.283284
2.256,-5.659844,-4.54454,-2.438046
2.26,-6.257133,-5.659844,-4.54454
2.264,-6.725074,-6.257133,-5.659844
2.268,-7.393654,-6.725074,-6.257133
2.272,-8.242344,-7.393654,-6.725074
2.276,-8.490646,-8.242344,-7.393654
2.28,-7.14108,-8.490646,-8.242344
2.284,-4.087455,-7.14108,-8.490646
2.288,-0.369806,-4.087455,-7.14108
2.292,2.882381,-0.369806,-4.087455
2.296,4.933393,2.882381,-0.369806
2.3,5.874441,4.933393,2.882381
2.304,6.561062,5.874441,4.933393
2.308,7.035343,6.561062,5.874441
2.312,6.280796,7.035343,6.561062
2.316,4.119595,6.280796,7.035343
2.32,1.913876,4.119595,6.280796
2.324,0.394828,1.913876,4.119595
2.328,-1.61675,0.394828,1.913876
2.332,-4.990119,-1.61675,0.394828
2.336,-9.07621,-4.990119,-1.61675
2.34,-12.826074,-9.07621,-4.990119
2.344,-15.631417,-12.826074,-9.07621
2.348,-17.14809,-15.631417,-12.826074
2.352,-17.309679,-17.14809,-15.631417
2.356,-17.047325,-17.309679,-17.14809
2.36,-17.682838,-17.047325,-17.309679
2.364,-19.51219,-17.682838,-17.047325
2.368,-21.657766,-19.51219,-17.682838
2.372,-22.787743,-21.657766,-19.51219
2.376,-22.259615,-22.787743,-21.657766
2.38,-20.28306,-22.259615,-22.787743
2.384,-17.309725,-20.28306,-22.259615
2.388,-13.862227,-17.309725,-20.28306
2.392,-10.628591,-13.862227,-17.309725
2.396,-8.351599,-10.628591,-13.862227
2.4,-6.946645,-8.351599,-10.628591
2.404,-5.50849,-6.946645,-8.351599
2.408,-3.649244,-5.50849,-6.946645
2.412,-1.79266,-3.649244,-5.50849
2.416,-0.288077,-1.79266,-3.649244
2.42,1.02895,-0.288077,-1.79266
2.424,1.996121,1.02895,-0.288077
2.428,1.902979,1.996121,1.02895
2.432,0.803382,1.902979,1.996121
2.436,-0.445917,0.803382,1.902979
2.44,-1.603944,-0.445917,0.803382
2.444,-3.323806,-1.603944,-0.445917
2.448,-5.821401,-3.323806,-1.603944
2.452,-8.233357,-5.821401,-3.323806
2.456,-10.015917,-8.233357,-5.821401
2.46,-11.466295,-10.015917,-8.233357
2.464,-12.647483,-11.466295,-10.015917
2.468,-13.235231,-12.647483,-11.466295
2.472,-13.102875,-13.235231,-12.647483
2.476,-12.458065,-13.102875,-13.235231
2.48,-11.210108,-12.458065,-13.102875
2.484,-8.878399,-11.210108,-12.458065
2.488,-5.407366,-8.878399,-11.210108
2.492,-1.370604,-5.407366,-8.878399
2.496,2.339754,-1.370604,-5.407366
2.5,5.173571,2.339754,-1.370604
2.504,7.110561,5.173571,2.339754
2.508,8.126963,7.110561,5.173571
2.512,8.120601,8.126963,7.110561
2.516,6.866103,8.120601,8.126963
2.52,4.3739,6.866103,8.120601
2.524,1.261279,4.3739,6.866103
2.528,-1.586314,1.261279,4.3739
2.532,-3.339082,-1.586314,1.261279
2.536,-3.663677,-3.339082,-1.586314
2.54,-3.013743,-3.663677,-3.339082
2.544,-2.277357,-3.013743,-3.663677
2.548,-2.041094,-2.277357,-3.013743
2.552,-2.223802,-2.041094,-2.277357
2.556,-2.777023,-2.223802,-2.041094
2.56,-3.797152,-2.777023,-2.223802
2.564,-4.966795,-3.797152,-2.777023
2.568,-5.5993,-4.966795,-3.797152
2.572,-5.155528,-5.5993,-4.966795
2.576,-4.047483,-5.155528,-5.5993
2.58,-3.297032,-4.047483,-5.155528
2.584,-2.964442,-3.297032,-4.047483
2.588,-1.746675,-2.964442,-3.297032
2.592,1.612593,-1.746675,-2.964442
2.596,6.692,1.612593,-1.746675
2.6,12.078848,6.692,1.612593
2.604,16.839321,12.078848,6.692
2.608,20.28409,16.839321,12.078848
2.612,21.577963,20.28409,16.839321
2.616,20.289825,21.577963,20.28409
2.62,16.978474,20.289825,21.577963
2.624,12.308253,16.978474,20.289825
2.628,6.385804,12.308253,16.978474
2.632,0.099552,6.385804,12.308253
2.636,-4.554595,0.099552,6.385804
2.64,-5.991884,-4.554595,0.099552
2.644,-4.525328,-5.991884,-4.554595
2.648,-2.426107,-4.525328,-5.991884
2.652,-2.04187,-2.426107,-4.525328
2.656,-3.965121,-2.04187,-2.426107
2.66,-6.627769,-3.965121,-2.04187
2.664,-7.879715,-6.627769,-3.965121
2.668,-7.139552,-7.879715,-6.627769
2.672,-5.7325,-7.139552,-7.879715
2.676,-5.3873,-5.7325,-7.139552
2.68,-6.044477,-5.3873,-5.7325
2.684,-5.835403,-6.044477,-5.3873
2.688,-3.590911,-5.835403,-6.044477
2.692,0.1424,-3.590911,-5.835403
2.696,4.079596,0.1424,-3.590911
2.7,7.149219,4.079596,0.1424
2.704,8.492536,7.149219,4.079596
2.708,7.988602,8.492536,7.149219
2.712,7.304355,7.988602,8.492536
2.716,8.417628,7.304355,7.988602
2.72,11.171997,8.417628,7.304355
2.724,13.378656,11.171997,8.417628
